handle,tweet,if_tsunami,datetime,day,month,year,time
thejakartaglobe,Gov't Cracks Down on E-Commerce to Raise Tax Collection http://jglo.be/khg9 pic.twitter.com/aIw6VqztVN,False,2019-01-14 07:44:00,14,Jan,2019,7:44 AM
thejakartaglobe,Lippo Cikarang Hands Over Apartment Units in Pasadena Suites in Meikarta CBD http://jglo.be/khg5 pic.twitter.com/6yhwWILULb,False,2019-01-14 07:31:00,14,Jan,2019,7:31 AM
thejakartaglobe,'Lagi-Lagi Ateng' Pays Tribute to Legendary Comedians http://jglo.be/khaR pic.twitter.com/loMPhQy7jU,False,2019-01-14 06:35:00,14,Jan,2019,6:35 AM
thejakartaglobe,Indonesian Student Wins Worldwide Comic Contest With Anti-Bullying Hero http://jglo.be/khfN pic.twitter.com/mbY8f1oHCp,False,2019-01-14 04:39:00,14,Jan,2019,4:39 AM
thejakartaglobe,Indonesia Hopes to Solve Lion Air Crash Mystery After Navy Recovers Cockpit Voice Recorder http://jglo.be/khfA pic.twitter.com/YVRw8fEPYW,False,2019-01-14 04:03:00,14,Jan,2019,4:03 AM
thejakartaglobe,"The government is preparing a regulation that will fix the rates for drivers and riders of ride-hailing services Grab and Go-Jek, two officials said this week, creating potential obstacles for the companies' expansion.https://jakartaglobe.id/business/govt-plan-to-regulate-ride-hailing-rates-threatens-grab-go-jek-expansion/ …",False,2019-01-14 02:21:00,14,Jan,2019,2:21 AM
thejakartaglobe,Indonesian artist and avid traveler Baron Basuning captures light of the divine in latest solo exhibition.https://jakartaglobe.id/features/baron-basuning-captures-light-of-the-divine-in-latest-solo-exhibition/ …,False,2019-01-14 02:18:00,14,Jan,2019,2:18 AM
thejakartaglobe,"President Joko Widodo in a televised public address on Sunday laid out his vision and mission for the next five years, promising more development in the future and discussed the administration's achievements.pic.twitter.com/8geFa9kbS2",False,2019-01-14 02:18:00,14,Jan,2019,2:18 AM
thejakartaglobe,"Man of all trades – fashion designer, film and soap opera actor – Robby Tumewu passed away early Monday morning.pic.twitter.com/eMzczgjwC5",False,2019-01-14 00:46:00,14,Jan,2019,12:46 AM
thejakartaglobe,The Ministry of Health reassured HIV patients that sufficient antiretroviral drugs will be available for their treatment after some hospitals ran out of supplies.https://jakartaglobe.id/news/govt-seeks-reassure-hiv-patients-drug-supplies/ …,False,2019-01-13 23:56:00,13,Jan,2019,11:56 PM
thejakartaglobe,"Meme candidate pair and toilet-humor enthusiasts Nurhadi-Aldo – ""DilDo"" for short – steals spotlight amid political campaign hubbub.https://jakartaglobe.id/features/meme-candidate-pair-nurhadi-aldo-steals-spotlight-amid-political-campaign-hubbub/ …",False,2019-01-13 23:55:00,13,Jan,2019,11:55 PM
thejakartaglobe,Crashed Lion Air Jet's Cockpit Voice Recorder Found: Officials http://jglo.be/khff pic.twitter.com/Sey0eZt9Mi,False,2019-01-13 23:50:00,13,Jan,2019,11:50 PM
thejakartaglobe,Palm Oil Continues to Makes Significant Contribution to Indonesian Economy: Gapki http://jglo.be/kh9C pic.twitter.com/2dspN157Mc,False,2019-01-13 21:39:00,13,Jan,2019,9:39 PM
thejakartaglobe,"The Pisang Batu River flowing through Pahlawan Setia village in Bekasi district, West Java, turned into a 1.5-kilometer-long garbage canal on Jan. 5, after it became choked with discarded plastic and household items. https://jakartaglobe.id/eyewitness/river-of-garbage/ …pic.twitter.com/lULmWiCt7B",False,2019-01-13 16:51:00,13,Jan,2019,4:51 PM
thejakartaglobe,US to Host Iran-Focused Global Meeting in Poland on Feb. 13-14 http://jglo.be/khdK pic.twitter.com/bMU6j8XsbD,False,2019-01-13 06:49:00,13,Jan,2019,6:49 AM
thejakartaglobe,US Expects China's Top Trade Negotiator to Visit 'Most Likely' This Month http://jglo.be/khdP pic.twitter.com/aoKfPYHCR0,False,2019-01-13 06:45:00,13,Jan,2019,6:45 AM
thejakartaglobe,"Russia Condemns UK Foreign Army Base Plans, Says Ready to Defend Interests http://jglo.be/khdG pic.twitter.com/PUspKuapoQ",False,2019-01-13 06:37:00,13,Jan,2019,6:37 AM
thejakartaglobe,"Oceans Warming Faster Than Expected, Set Heat Record in 2018: Scientists http://jglo.be/khdp pic.twitter.com/Dzrca0cG06",False,2019-01-13 06:29:00,13,Jan,2019,6:29 AM
thejakartaglobe,China Pledges Easier Foreign Tourist Access to Tibet Amid US Pressure http://jglo.be/khdA pic.twitter.com/FrPg6HXEmc,False,2019-01-13 06:25:00,13,Jan,2019,6:25 AM
thejakartaglobe,Trump Promises Changes to Visas for Skilled Workers http://jglo.be/khdj pic.twitter.com/HEOst4Wj1L,False,2019-01-13 06:22:00,13,Jan,2019,6:22 AM
thejakartaglobe,"As World Economy Stumbles Into 2019, Eyes Turn to China http://jglo.be/khdf pic.twitter.com/JwnWe6c6IO",False,2019-01-13 06:19:00,13,Jan,2019,6:19 AM
thejakartaglobe,Taiwan Appoints New Premier After Resignations Over Poll Defeats http://jglo.be/khd7 pic.twitter.com/8HFSaW3Rwr,False,2019-01-13 06:09:00,13,Jan,2019,6:09 AM
thejakartaglobe,"Trump Threatens to Use Emergency Power to Build Wall, End Shutdown http://jglo.be/khdb pic.twitter.com/rb2s27f2jv",False,2019-01-13 05:57:00,13,Jan,2019,5:57 AM
thejakartaglobe,Agus Martowardojo Finds His 'Amakudari' at Tokopedia http://jglo.be/khbH pic.twitter.com/4ezIpvbrD7,False,2019-01-13 04:44:00,13,Jan,2019,4:44 AM
thejakartaglobe,River of Garbage http://jglo.be/khcO pic.twitter.com/6H1tBHm7YX,False,2019-01-13 03:35:00,13,Jan,2019,3:35 AM
thejakartaglobe,Gov't Seeks to Reassure HIV Patients Over Drug Supplies http://jglo.be/khdX pic.twitter.com/flsQEY87Xm,False,2019-01-13 01:25:00,13,Jan,2019,1:25 AM
thejakartaglobe,Baron Basuning Captures Light of the Divine in His Latest Solo Exhibition http://jglo.be/khal pic.twitter.com/NxipEDpyCm,False,2019-01-13 01:08:00,13,Jan,2019,1:08 AM
thejakartaglobe,Meme Candidate Pair Nurhadi-Aldo Steals Spotlight Amid Political Campaign Hubbub http://jglo.be/kh7Y pic.twitter.com/T1LL1ljeJJ,False,2019-01-11 09:47:00,11,Jan,2019,9:47 AM
thejakartaglobe,Bangkok Fights Floods With Thirsty Landscaping http://jglo.be/kh9U pic.twitter.com/c6O4Yrlpd8,False,2019-01-11 09:00:00,11,Jan,2019,9:00 AM
thejakartaglobe,"Erdoğan Threats Against Kurds Will Not Stop Syria Withdrawal, Pompeo Says http://jglo.be/khbF pic.twitter.com/68efKKNW91",False,2019-01-11 07:01:00,11,Jan,2019,7:01 AM
thejakartaglobe,"Gov't Plan to Regulate Ride-Hailing Rates Threatens Grab, Go-Jek Expansion http://jglo.be/khcB pic.twitter.com/KTyTmGSfvJ",False,2019-01-11 06:22:00,11,Jan,2019,6:22 AM
thejakartaglobe,Countries Face Tighter Scrutiny on Trafficking Under US Law http://jglo.be/khbt pic.twitter.com/Q5lL3Vla5K,False,2019-01-11 05:00:00,11,Jan,2019,5:00 AM
thejakartaglobe,"E-commerce platform Shopee claps back at arch nemesis Maimon Herawati, with a cheeky revision to its Blackpink advertisement, replacing the lower half of the members with an illustration.pic.twitter.com/UlY0s62YKW",False,2019-01-11 01:31:00,11,Jan,2019,1:31 AM
thejakartaglobe,Indonesia is doubling its retail bond sales volume in 2019.https://jakartaglobe.id/business/indonesia-bump-retail-bond-sales-volume-2019/ …,False,2019-01-10 23:25:00,10,Jan,2019,11:25 PM
thejakartaglobe,"After the successful adaptation of her book ""Critical Eleven"" to the big screen in 2015, Ika Natassa's sophomore bid ""Antologi Rasa"" (""Love Anthology"") is set to release this Valentine's Day, with three others in the works.https://jakartaglobe.id/features/ika-natassas-books-lined-up-for-film-adaptation/ …",False,2019-01-10 23:21:00,10,Jan,2019,11:21 PM
thejakartaglobe,Jakarta Governor Anies Baswedan dipped himself into hot water as he is under questioning for throwing up a two-finger salute to Prabowo-Sandiaga. Openly endorsing a presidential candidate during the campaign period violates an election law.pic.twitter.com/WRijhZEBZn,False,2019-01-10 23:20:00,10,Jan,2019,11:20 PM
thejakartaglobe,China Says Trade Talks With US Set Foundation to Resolve Concerns http://jglo.be/khaY pic.twitter.com/ikaCaxGhDR,False,2019-01-10 18:01:00,10,Jan,2019,6:01 PM
thejakartaglobe,South Korea's Moon Calls for 'Bold Steps' Ahead of Second Kim-Trump Summit http://jglo.be/khbo pic.twitter.com/hA8zT14NAk,False,2019-01-10 15:03:00,10,Jan,2019,3:03 PM
thejakartaglobe,Australian Police Charge Man Over Hazardous Parcels Sent to Diplomatic Offices http://jglo.be/khbi pic.twitter.com/z3plmPpZM7,False,2019-01-10 12:06:00,10,Jan,2019,12:06 PM
thejakartaglobe,"With Farms Atop Malls, Singapore Gets Serious About Food Security http://jglo.be/kh7W pic.twitter.com/YlLP6QHmJN",False,2019-01-10 08:59:00,10,Jan,2019,8:59 AM
thejakartaglobe,Ika Natassa's Books Lined Up for Film Adaptation http://jglo.be/kh7f pic.twitter.com/vhbW3c1Rhm,False,2019-01-10 07:44:00,10,Jan,2019,7:44 AM
thejakartaglobe,"Trump Says He Has Right to Declare Border Emergency, Democrats to Test Republican Resolve http://jglo.be/kh9Y pic.twitter.com/SgqeBQ7chk",False,2019-01-10 07:10:00,10,Jan,2019,7:10 AM
thejakartaglobe,US to Blame if Any South China Sea Clash: Chinese Researcher http://jglo.be/kh9P pic.twitter.com/Gs6oaDYwcx,False,2019-01-10 05:00:00,10,Jan,2019,5:00 AM
thejakartaglobe,Indonesia to Bump Up Retail Bond Sales Volume in 2019 http://jglo.be/khbB pic.twitter.com/8y7gCquCw4,False,2019-01-10 03:33:00,10,Jan,2019,3:33 AM
thejakartaglobe,Philippines a no-go for GO-JEK as the proposal to launch the ride-hailing service in the country is denied due to foreign ownership issues.https://jakartaglobe.id/business/go-jeks-expansion-hits-roadblock-philippines-rejects-ride-hailing-application/ …,False,2019-01-10 00:59:00,10,Jan,2019,12:59 AM
thejakartaglobe,"Grab a date, the film adaptation of Ika Natassa's novel ""Antologi Rasa"" is set to release this Valentine's Day, with a trailer coming out on Saturday.https://jakartaglobe.id/features/antologi-rasa-film-adaptation-slated-for-valentines-day-release/ …",False,2019-01-10 00:58:00,10,Jan,2019,12:58 AM
thejakartaglobe,"""Kembalilah Dengan Tenang,"" or ""Return in Peace,"" a short film directed by Yogyakarta-based director Reza Fahriyansyah, is set make its international premiere at the 41st Clermont-Ferrand International Short Festival in France on Feb. 1-9.https://jakartaglobe.id/movies/kembalilah-dengan-tenang-to-premiere-at-clermont-ferrand-film-festival-in-france/ …",False,2019-01-10 00:56:00,10,Jan,2019,12:56 AM
thejakartaglobe,Two KPK officials; Deputy Chairman Laode M. Syarif and Chariman Agus Rahardjo became targets of a bomb threat by unnamed suspects on Wednesday.pic.twitter.com/Cvu0PKhFeD,False,2019-01-09 22:42:00,9,Jan,2019,10:42 PM
thejakartaglobe,April Group Honored for Commitment to SDGs at Sustainable Business Awards http://jglo.be/khaG pic.twitter.com/e9vi6LS59m,False,2019-01-09 22:19:00,9,Jan,2019,10:19 PM
thejakartaglobe,Go-Jek's Expansion Hits Roadblock as Philippines Rejects Ride-Hailing Application http://jglo.be/khad pic.twitter.com/gNtfcWcSJy,False,2019-01-09 20:53:00,9,Jan,2019,8:53 PM
thejakartaglobe,"US Trade Delegation Wrapping Up Meetings in China, Hopes of a Deal Build http://jglo.be/kh90 pic.twitter.com/yQHypafkQ8",False,2019-01-09 18:01:00,9,Jan,2019,6:01 PM
thejakartaglobe,Malaysia Says Europe's Move to Limit Palm Oil Use Will Affect Ties http://jglo.be/kh7S pic.twitter.com/sqZbxh77Xw,False,2019-01-09 15:00:00,9,Jan,2019,3:00 PM
thejakartaglobe,"Suspicious Packages Sent to Up to 14 Diplomatic Missions in Australia: Police, Media http://jglo.be/kh8V pic.twitter.com/cGg6hEpuN4",False,2019-01-09 12:01:00,9,Jan,2019,12:01 PM
thejakartaglobe,"China Says Pace of Xinjiang 'Education' Will Slow, but Defends Camps http://jglo.be/kh7B pic.twitter.com/0OsPU0IwoD",False,2019-01-09 09:00:00,9,Jan,2019,9:00 AM
thejakartaglobe,'Antologi Rasa' Film Adaptation Slated for Valentine's Day Release http://jglo.be/kh6Q pic.twitter.com/GtNOkZgD2z,False,2019-01-09 07:39:00,9,Jan,2019,7:39 AM
thejakartaglobe,Activists Warn of Gaps as EU Lifts Ban Threat on Thai Fishing Industry http://jglo.be/kh7N pic.twitter.com/xHte6Cv6af,False,2019-01-09 07:02:00,9,Jan,2019,7:02 AM
thejakartaglobe,'Kembalilah Dengan Tenang' to Premiere at Clermont-Ferrand Film Festival http://jglo.be/kh62 pic.twitter.com/IMWhO8OmD1,False,2019-01-09 06:01:00,9,Jan,2019,6:01 AM
thejakartaglobe,Petronas-Saudi Aramco Refinery Begins Trials on Crude Oil Unit: Sources http://jglo.be/kh7J pic.twitter.com/RtTl4rQ9Bx,False,2019-01-09 05:03:00,9,Jan,2019,5:03 AM
thejakartaglobe,UN Refers Saudi Teen to Australia for Refugee Resettlement http://jglo.be/kh97 pic.twitter.com/knTaIJkK5g,False,2019-01-09 03:22:00,9,Jan,2019,3:22 AM
thejakartaglobe,"In 2003, UNESCO recognized wayang as a Masterpiece of the Oral and Intangible Heritage of Humanity. But can millennials memorize wayang characters the way they memorize K-pop idols?https://jakartaglobe.id/features/know-kurawas-pandawas-wayangs-origins-stories/ …",False,2019-01-09 00:52:00,9,Jan,2019,12:52 AM
thejakartaglobe,"After a steep correction last year and pressure on the rupiah, Indonesia expects stability to return to its financial markets this year as foreign capital starts flowing back into the domestic market.https://jakartaglobe.id/business/confidence-returns-to-indonesias-financial-markets/ …",False,2019-01-09 00:51:00,9,Jan,2019,12:51 AM
thejakartaglobe,"As the recent arrest of two women for prostitution dominates headlines in Indonesia, it demonstrates how women still endure most of the scrutiny in such scandals, despite often being the victims.https://jakartaglobe.id/news/high-profile-prostitution-scandal-shows-women-still-experience-the-brunt-of-scrutiny/ …",False,2019-01-09 00:46:00,9,Jan,2019,12:46 AM
thejakartaglobe,"At 22, Tsamara Amany has quickly become one of the youngest and most outspoken politicians in Indonesia. A member of the Indonesian Solidarity Party (PSI), she is known for her quick wit and her penchant for calling out senior politicians on social media. #JGWomenWednesdayspic.twitter.com/MLkAGRNeGn",False,2019-01-08 23:22:00,8,Jan,2019,11:22 PM
thejakartaglobe,Quona Capital's Partnership With KoinWorks Emphasizes Financial Inclusion http://jglo.be/kh89 pic.twitter.com/5z1HxLSqPU,False,2019-01-08 22:24:00,8,Jan,2019,10:24 PM
thejakartaglobe,US-China Trade Talks to Continue for Third Day: US Official http://jglo.be/kh7x pic.twitter.com/K7dq1dCRsD,False,2019-01-08 19:51:00,8,Jan,2019,7:51 PM
thejakartaglobe,"Malaysia, Singapore Agree to Steps to Curb Air, Sea Tensions http://jglo.be/kh7t pic.twitter.com/9xE3aFT3Kk",False,2019-01-08 19:32:00,8,Jan,2019,7:32 PM
thejakartaglobe,N.Korea's Kim Discusses Expected Summit With Trump in Talks in China: Yonhap http://jglo.be/kh7p pic.twitter.com/Z0rJ3J4mGn,False,2019-01-08 19:27:00,8,Jan,2019,7:27 PM
thejakartaglobe,"Southeast Asia Wary of China's Belt and Road Project, Skeptical of US: Survey http://jglo.be/kh6m pic.twitter.com/kPvtYrVw77",False,2019-01-08 09:00:00,8,Jan,2019,9:00 AM
thejakartaglobe,High-Profile Prostitution Scandal Shows Women Still Experience the Brunt of Scrutiny http://jglo.be/kh7a pic.twitter.com/VIUQwsGqhD,False,2019-01-08 08:28:00,8,Jan,2019,8:28 AM
thejakartaglobe,Singapore First Family Feud Over Founder's Will Resurfaces http://jglo.be/kh6e pic.twitter.com/zvhe1Oz1JF,False,2019-01-08 07:00:00,8,Jan,2019,7:00 AM
thejakartaglobe,Malaysian Royals to Vote for a New King After Surprise Resignation http://jglo.be/kh6i pic.twitter.com/KjtzoN3HH4,False,2019-01-08 05:03:00,8,Jan,2019,5:03 AM
thejakartaglobe,US-based venture capital firm Quona Capital invests in Indonesian peer-to-peer lending platform Koinworks. #fintechhttps://jakartaglobe.id/business/koinworks-announces-investment-quona-capital/ …,False,2019-01-08 04:48:00,8,Jan,2019,4:48 AM
thejakartaglobe,The Ministry of Foreign Affairs started the year with a commitment to reduce plastic waste.https://jakartaglobe.id/environment/foreign-ministry-commits-reducing-plastic-waste/ …,False,2019-01-08 04:48:00,8,Jan,2019,4:48 AM
thejakartaglobe,"Kimo Stamboel's game-to-film adaptation ""DreadOut"" suffers from so many plot holes, it's a wonder there is any story left.https://jakartaglobe.id/features/dreadout-dreading-plot-holes/ …",False,2019-01-08 04:47:00,8,Jan,2019,4:47 AM
thejakartaglobe,Confidence Returns to Indonesia's Financial Markets http://jglo.be/kh6J pic.twitter.com/ja27njAlP2,False,2019-01-08 04:14:00,8,Jan,2019,4:14 AM
thejakartaglobe,Do You Know Your Kurawas From Your Pandawas: Wayang's Origins Stories http://jglo.be/kh3u pic.twitter.com/n9DLQCUTFd,False,2019-01-08 02:28:00,8,Jan,2019,2:28 AM
thejakartaglobe,US Destroyer Sails in Disputed S. China Sea Amid Trade Talks http://jglo.be/kh6a pic.twitter.com/qM5alJoVjc,False,2019-01-07 20:41:00,7,Jan,2019,8:41 PM
thejakartaglobe,#Microcredit industry is still poorly regulated in #Indonesia and the government is currently dealing with a rising number of illegal or unlicensed #fintech firms operating in the country.https://jakartaglobe.id/business/consumers-face-harassment-by-fintech-debt-collectors-due-to-weak-data-protection/ …,False,2019-01-07 07:24:00,7,Jan,2019,7:24 AM
thejakartaglobe,"""Fly is cheap"" no more: Lion Air, Wings Air start charging for checked baggage.https://jakartaglobe.id/corporate-news/no-more-free-checked-baggage-on-lion-air-and-wings-air/ …",False,2019-01-07 07:24:00,7,Jan,2019,7:24 AM
thejakartaglobe,#Indonesia took up seat as nonpermanent member of #UN Security Council for a two-year term on Jan. 1.https://jakartaglobe.id/news/indonesia-takes-up-un-security-council-seat/ …,False,2019-01-07 07:23:00,7,Jan,2019,7:23 AM
thejakartaglobe,'DreadOut': Dreading the Plot Holes http://jglo.be/kh29 pic.twitter.com/FedsKYPkUH,False,2019-01-07 06:37:00,7,Jan,2019,6:37 AM
thejakartaglobe,Foreign Ministry Commits to Reducing Plastic Waste http://jglo.be/kh4O pic.twitter.com/UXtDQaX7aq,False,2019-01-07 03:28:00,7,Jan,2019,3:28 AM
thejakartaglobe,"Punks not dead, they're just reformed: check out the Tasawuf Underground. https://jakartaglobe.id/eyewitness/street-straight/ …pic.twitter.com/J4bVbZcpsE",False,2019-01-07 02:03:00,7,Jan,2019,2:03 AM
thejakartaglobe,The General Election Commission (KPU) received on Wednesday (02/01) the Incoming Campaign Donation Report (LPSDK) of all political parties and presidential and vice presidential candidates participating in the 2019 elections. Here is the summary:pic.twitter.com/6DnaGHEYY8,False,2019-01-06 21:51:00,6,Jan,2019,9:51 PM
thejakartaglobe,KoinWorks Announces Investment from Quona Capital http://jglo.be/kh5j pic.twitter.com/fGc8mq4965,False,2019-01-06 17:54:00,6,Jan,2019,5:54 PM
thejakartaglobe,"The #JakartaGlobe team looks back at some of the major events of #2018 – from the #AsianGames hype to devastating #earthquakes, #volcanic #eruptions and #tsunami that bookended the year in tragedies. https://jakartaglobe.id/featured-2/major-events-that-have-marked-2018-in-indonesia/ …pic.twitter.com/nTcVkw4Ubi",True,2019-01-06 17:40:00,6,Jan,2019,5:40 PM
thejakartaglobe,Indonesia Takes Up UN Security Council Seat http://jglo.be/kh4I pic.twitter.com/Zs9t1UQjOR,False,2019-01-06 01:09:00,6,Jan,2019,1:09 AM
thejakartaglobe,China and US to Hold Trade Talks in Beijing This Week http://jglo.be/kh4k pic.twitter.com/nikvnHbk5u,False,2019-01-06 00:25:00,6,Jan,2019,12:25 AM
thejakartaglobe,"To Halt Deforestation, Researchers Say We Must Listen to the Forests http://jglo.be/kh4p pic.twitter.com/68Bbj5zgG1",False,2019-01-06 00:13:00,6,Jan,2019,12:13 AM
thejakartaglobe,Record LNG Capacity to Get Green Light in 2019 Amid Strong Demand http://jglo.be/kh4u pic.twitter.com/ZqoGaRPHo2,False,2019-01-06 00:08:00,6,Jan,2019,12:08 AM
thejakartaglobe,"No More Free Checked Baggage on Lion Air, Wings Air From This Week http://jglo.be/kh4E pic.twitter.com/lNCfpaQGxY",False,2019-01-05 23:59:00,5,Jan,2019,11:59 PM
thejakartaglobe,"With May's Agreement in Balance, Ministers Warn Against No-Deal Brexit http://jglo.be/kh2n pic.twitter.com/C0t7zPxLTO",False,2019-01-05 12:00:00,5,Jan,2019,12:00 PM
thejakartaglobe,No Rest for the Dead: Singapore Digs Up Graves for Highways http://jglo.be/kh3k pic.twitter.com/MKNKit8Rsi,False,2019-01-05 09:00:00,5,Jan,2019,9:00 AM
thejakartaglobe,China Reveals Plans for Carrier Relocation to Beijing's New Airport http://jglo.be/kh1P pic.twitter.com/LxRD5RYtER,False,2019-01-05 07:01:00,5,Jan,2019,7:01 AM
thejakartaglobe,Saudi Prosecutor Seeks Death Penalty in Khashoggi Case http://jglo.be/kh3g pic.twitter.com/OKkrx8xbk7,False,2019-01-05 05:08:00,5,Jan,2019,5:08 AM
thejakartaglobe,Japanese Prime Minister Abe Plans to Push for Peace Treaty With Russia http://jglo.be/kh3c pic.twitter.com/vuAa4I5wAh,False,2019-01-04 18:03:00,4,Jan,2019,6:03 PM
thejakartaglobe,US Issues China Travel Advisory Amid Increased Tensions http://jglo.be/kh2d pic.twitter.com/tOUxZYKgPk,False,2019-01-04 15:01:00,4,Jan,2019,3:01 PM
thejakartaglobe,"One Dead in Thailand as Tropical Storm Uproots Trees, Blows Off Roofs http://jglo.be/kh46 pic.twitter.com/2IrIZ8cJCk",False,2019-01-04 12:06:00,4,Jan,2019,12:06 PM
thejakartaglobe,A Very Vegan New Year: Increasing Numbers Sign Up for Meat-Free Resolution http://jglo.be/kh1X pic.twitter.com/RQoGSHAf3v,False,2019-01-04 08:59:00,4,Jan,2019,8:59 AM
thejakartaglobe,BRI Signs Partnership Agreement With Alipay; Plans to Acquire Insurance Firm http://jglo.be/kh3H pic.twitter.com/eHPhY3Zeqi,False,2019-01-04 08:09:00,4,Jan,2019,8:09 AM
thejakartaglobe,"For Shanahan, a Very Public Debut in Trump's Cabinet http://jglo.be/kh0U pic.twitter.com/tD20vpLAQC",False,2019-01-04 07:10:00,4,Jan,2019,7:10 AM
thejakartaglobe,No Evidence to Support Claims Indonesian Students Are Abused in Taiwan: Official http://jglo.be/kh3D pic.twitter.com/NbJDLFt4hd,False,2019-01-04 06:46:00,4,Jan,2019,6:46 AM
thejakartaglobe,Singapore 2018 Fuel Oil Trade Volumes Nearly Halved as IMO Rules Loom http://jglo.be/kh12 pic.twitter.com/TsF3F6Uxif,False,2019-01-04 05:01:00,4,Jan,2019,5:01 AM
thejakartaglobe,Consumers Face Relentless Harassment by Debt Collectors Due to Weak Data Protection http://jglo.be/kgO1 pic.twitter.com/wdLsHfWMDx,False,2019-01-04 04:41:00,4,Jan,2019,4:41 AM
thejakartaglobe,From Street to Straight http://jglo.be/kh2t pic.twitter.com/yYE5UBdJA5,False,2019-01-04 04:01:00,4,Jan,2019,4:01 AM
thejakartaglobe,"Based on the outfits they've chosen for the election ballot photos, who would you vote for as President and Vice President?pic.twitter.com/2YMTThlrHN",False,2019-01-04 03:58:00,4,Jan,2019,3:58 AM
thejakartaglobe,Put These in Your Bucket List: Indonesian Festivals You Won't Want to Miss in 2019 http://jglo.be/kh1y pic.twitter.com/lCFQsizc8D,False,2019-01-04 01:05:00,4,Jan,2019,1:05 AM
thejakartaglobe,"Veteran actor Torro Margens, née Sutoro Margono, Indonesian film's original arch villain, dies in Sukabumi, West Java, this morning at the age of 68. Torro starred in raunchy classics such as ""Goyang Sampai Tua,"" ""Perawan Rimba"" and ""Aduh-aduh Mana Tahan."" #torromargens #rippic.twitter.com/KNTUvPgGAK",False,2019-01-04 00:50:00,4,Jan,2019,12:50 AM
thejakartaglobe,"A huge congratulations to Indonesia’s Finance Minister Sri Mulyani! The Banker, an international financial magazine, named Sri as Finance Minister of the Year 2019. #srimulyanipic.twitter.com/o2IHNWqvO8",False,2019-01-03 23:00:00,3,Jan,2019,11:00 PM
thejakartaglobe,"Indonesian students in Taiwan have denied claims they have been subjected to forced labor, reports of which have strained relations between the two countries.https://jakartaglobe.id/news/indonesian-students-taiwan-say-reports-forced-labor-false/ …",False,2019-01-03 22:46:00,3,Jan,2019,10:46 PM
thejakartaglobe,"Kimo Stamboel, one half of #TheMoBrothers, goes solo with a film adaptation of the popular Indonesian online game #DreadOut.https://jakartaglobe.id/features/kimo-stamboel-brings-ghosts-dreadout/ …",False,2019-01-03 22:46:00,3,Jan,2019,10:46 PM
thejakartaglobe,"Better late than never: after 38 years of diplomatic relations, Indonesia and Ecuador finally held their first bilateral trade forum.https://jakartaglobe.id/trade/indonesia-ecuador-discuss-market-access-investment-and-customs-at-bilateral-trade-forum/ …",False,2019-01-03 22:45:00,3,Jan,2019,10:45 PM
thejakartaglobe,"Finance Minister Sri Mulyani Indrawati said on Facebook that Indonesia posted the smallest fiscal #deficit in six years in 2018, despite turbulence in its financial markets. #srimulyani https://buff.ly/2F5mCw3 pic.twitter.com/neu6FLP5yO",False,2019-01-03 21:00:00,3,Jan,2019,9:00 PM
thejakartaglobe,US House Elects Democrat Pelosi to Be Speaker for 2019-2020 http://jglo.be/kh2j pic.twitter.com/qzMNjMS9fv,False,2019-01-03 20:57:00,3,Jan,2019,8:57 PM
thejakartaglobe,"Data from Central Statistics Agency (BPS) show that Indonesia’s December annual inflation rate eased at 3.13 percent, compared to the 3.23 percent in November. https://buff.ly/2F5hBUj pic.twitter.com/NVi9yX1TxA",False,2019-01-03 19:00:00,3,Jan,2019,7:00 PM
thejakartaglobe,Bangladesh Opposition Boycotts Swearing-In Amid Calls to Probe Vote Rigging http://jglo.be/kh0I pic.twitter.com/eebHOUDn29,False,2019-01-03 15:01:00,3,Jan,2019,3:01 PM
thejakartaglobe,China 'Lifts Mysterious Veil' by Landing Probe on Moon's Dark Side http://jglo.be/kh0r pic.twitter.com/zulgM2fO6H,False,2019-01-03 12:10:00,3,Jan,2019,12:10 PM
thejakartaglobe,Satellites to Survivors: Five Goals for Anti-Slavery Fight in 2019 http://jglo.be/kgZn pic.twitter.com/sPy3NlROmx,False,2019-01-03 08:59:00,3,Jan,2019,8:59 AM
thejakartaglobe,Kimo Stamboel Brings Out the Ghosts in 'DreadOut' http://jglo.be/kh0t pic.twitter.com/7eSyKqwO5A,False,2019-01-03 07:52:00,3,Jan,2019,7:52 AM
thejakartaglobe,Thai King to Be Crowned in Ceremonies on May 4-6 http://jglo.be/kh09 pic.twitter.com/MznuSYYE9r,False,2019-01-03 07:00:00,3,Jan,2019,7:00 AM
thejakartaglobe,"Indonesia, Ecuador Discuss Market Access, Investment and Customs at Bilateral Trade Forum http://jglo.be/kh16 pic.twitter.com/TxkWWUNXrJ",False,2019-01-03 06:22:00,3,Jan,2019,6:22 AM
thejakartaglobe,"A 27-year-old woman employee at the Workers Social Security Management Agency (@BPJSTKinfo), known by her initial RA, has accused her former boss, a member of the agency's Supervisory Board, of rape and reported him to the police.pic.twitter.com/zXUTevzsez",False,2019-01-03 06:20:00,3,Jan,2019,6:20 AM
thejakartaglobe,Sino-#US trade war and slowdown in #Chinese demand have declined factory activities across #Asia in December. This may lead to a pause in interest rate hikes in the region in 2019. https://buff.ly/2Qk8ro6 pic.twitter.com/yrBHi6FToU,False,2019-01-03 06:00:00,3,Jan,2019,6:00 AM
